client_code,date,amount,currency,type,category,description,balance,merchant
CLIENT_042,2025-09-06,-20863.04574279284,KZT,debit,развлечения,Транзакция развлечения на сумму 20863.05 ₸,0.0,Merchant_41
CLIENT_042,2025-05-15,-27867.002796529425,KZT,debit,конвертация,Транзакция конвертация на сумму 27867.00 ₸,0.0,Merchant_17
CLIENT_042,2025-06-22,-15328.634006234519,KZT,debit,золото,Транзакция золото на сумму 15328.63 ₸,0.0,Merchant_17
CLIENT_042,2025-05-24,-18442.962586664537,KZT,debit,luxury,Транзакция luxury на сумму 18442.96 ₸,0.0,Merchant_35
CLIENT_042,2025-06-28,-5456.9149553234865,KZT,debit,магазин,Транзакция магазин на сумму 5456.91 ₸,0.0,Merchant_95
CLIENT_042,2025-04-13,-9932.277030130303,KZT,debit,авиабилет,Транзакция авиабилет на сумму 9932.28 ₸,0.0,Merchant_18
CLIENT_042,2025-07-11,-13358.761154983047,KZT,debit,fitness,Транзакция fitness на сумму 13358.76 ₸,0.0,Merchant_87
CLIENT_042,2025-08-17,-16993.86633308385,KZT,debit,gold,Транзакция gold на сумму 16993.87 ₸,0.0,Merchant_73
CLIENT_042,2025-06-16,-5295.476031425951,KZT,fx_sell,fx_sell,Транзакция fx_sell на сумму 5295.48 ₸,0.0,Merchant_31
CLIENT_042,2025-03-23,-13179.18050932419,KZT,debit,книги,Транзакция книги на сумму 13179.18 ₸,0.0,Merchant_81
CLIENT_042,2025-03-23,-26030.546121476575,KZT,debit,бензин,Транзакция бензин на сумму 26030.55 ₸,0.0,Merchant_69
CLIENT_042,2025-06-18,37865.77213660753,KZT,credit,eur,Транзакция eur на сумму 37865.77 ₸,0.0,Merchant_98
CLIENT_042,2025-08-26,25476.776392423817,KZT,credit,магазин,Транзакция магазин на сумму 25476.78 ₸,0.0,Merchant_77
CLIENT_042,2025-08-09,-11646.153474089067,KZT,debit,доллар,Транзакция доллар на сумму 11646.15 ₸,0.0,Merchant_49
CLIENT_042,2025-08-02,30984.168687802652,KZT,credit,люкс,Транзакция люкс на сумму 30984.17 ₸,0.0,Merchant_61
CLIENT_042,2025-06-23,12882.74782480122,KZT,credit,супермаркет,Транзакция супермаркет на сумму 12882.75 ₸,0.0,Merchant_23
CLIENT_042,2025-06-12,-27282.66424206139,KZT,debit,отдых,Транзакция отдых на сумму 27282.66 ₸,0.0,Merchant_64
CLIENT_042,2025-03-26,45983.58091307427,KZT,credit,yandex,Транзакция yandex на сумму 45983.58 ₸,0.0,Merchant_20
CLIENT_042,2025-05-22,39500.860260705944,KZT,credit,супермаркет,Транзакция супермаркет на сумму 39500.86 ₸,0.0,Merchant_14
CLIENT_042,2025-07-05,-21039.00262341731,KZT,debit,uber,Транзакция uber на сумму 21039.00 ₸,0.0,Merchant_3
CLIENT_042,2025-07-08,-24646.026538971208,KZT,debit,книги,Транзакция книги на сумму 24646.03 ₸,0.0,Merchant_76
CLIENT_042,2025-03-24,37728.30989164587,KZT,credit,метро,Транзакция метро на сумму 37728.31 ₸,0.0,Merchant_86
CLIENT_042,2025-08-28,-22224.344461471177,KZT,debit,такси,Транзакция такси на сумму 22224.34 ₸,0.0,Merchant_45
CLIENT_042,2025-08-18,-9146.894300868356,KZT,debit,доллар,Транзакция доллар на сумму 9146.89 ₸,0.0,Merchant_62
CLIENT_042,2025-09-13,27465.968652792715,KZT,credit,games,Транзакция games на сумму 27465.97 ₸,0.0,Merchant_56
CLIENT_042,2025-09-12,20625.02799618263,KZT,credit,подписка,Транзакция подписка на сумму 20625.03 ₸,0.0,Merchant_10
CLIENT_042,2025-04-09,-17534.44918882559,KZT,debit,метро,Транзакция метро на сумму 17534.45 ₸,0.0,Merchant_97
CLIENT_042,2025-04-13,-17402.531890235405,KZT,debit,education,Транзакция education на сумму 17402.53 ₸,0.0,Merchant_11
CLIENT_042,2025-06-10,-23312.63892966375,KZT,debit,люкс,Транзакция люкс на сумму 23312.64 ₸,0.0,Merchant_39
CLIENT_042,2025-07-10,-21040.357229777183,KZT,debit,entertainment,Транзакция entertainment на сумму 21040.36 ₸,0.0,Merchant_42
CLIENT_042,2025-05-24,28591.391993005698,KZT,credit,парфюм,Транзакция парфюм на сумму 28591.39 ₸,0.0,Merchant_64
CLIENT_042,2025-04-01,-22930.987370251198,KZT,debit,travel,Транзакция travel на сумму 22930.99 ₸,0.0,Merchant_73
CLIENT_042,2025-04-16,12258.63124788975,KZT,credit,авиабилет,Транзакция авиабилет на сумму 12258.63 ₸,0.0,Merchant_32
CLIENT_042,2025-09-11,-6346.32532551176,KZT,debit,приложения,Транзакция приложения на сумму 6346.33 ₸,0.0,Merchant_68
CLIENT_042,2025-06-28,43216.63399907989,KZT,credit,gold,Транзакция gold на сумму 43216.63 ₸,0.0,Merchant_10
CLIENT_042,2025-07-09,-28623.546587987003,KZT,debit,здоровье,Транзакция здоровье на сумму 28623.55 ₸,0.0,Merchant_89
CLIENT_042,2025-05-22,36928.40795769314,KZT,credit,premium,Транзакция premium на сумму 36928.41 ₸,0.0,Merchant_97
CLIENT_042,2025-06-07,22722.67435304031,KZT,credit,стриминг,Транзакция стриминг на сумму 22722.67 ₸,0.0,Merchant_54
CLIENT_042,2025-05-18,-26779.61402591555,KZT,debit,авиабилет,Транзакция авиабилет на сумму 26779.61 ₸,0.0,Merchant_54
CLIENT_042,2025-05-02,-14215.409484269518,KZT,debit,парфюм,Транзакция парфюм на сумму 14215.41 ₸,0.0,Merchant_35
CLIENT_042,2025-08-25,-23749.139737453865,KZT,debit,currency exchange,Транзакция currency exchange на сумму 23749.14 ₸,0.0,Merchant_45
CLIENT_042,2025-06-14,-21025.38331147134,KZT,debit,luxury,Транзакция luxury на сумму 21025.38 ₸,0.0,Merchant_5
CLIENT_042,2025-06-01,-22014.55755283027,KZT,debit,music,Транзакция music на сумму 22014.56 ₸,0.0,Merchant_76
CLIENT_042,2025-07-21,-11521.292354332461,KZT,debit,основные траты,Транзакция основные траты на сумму 11521.29 ₸,0.0,Merchant_91
CLIENT_042,2025-09-14,-25750.580330530487,KZT,debit,jewelry,Транзакция jewelry на сумму 25750.58 ₸,0.0,Merchant_32
CLIENT_042,2025-06-14,-23459.53570928952,KZT,debit,perfume,Транзакция perfume на сумму 23459.54 ₸,0.0,Merchant_47
CLIENT_042,2025-09-12,-22483.69547594913,KZT,debit,софт,Транзакция софт на сумму 22483.70 ₸,0.0,Merchant_70
CLIENT_042,2025-07-10,45042.39396300246,KZT,credit,премиум,Транзакция премиум на сумму 45042.39 ₸,0.0,Merchant_48
CLIENT_042,2025-09-12,24773.48137817443,KZT,credit,доллар,Транзакция доллар на сумму 24773.48 ₸,0.0,Merchant_84
CLIENT_042,2025-03-28,-20908.909711259148,KZT,debit,fitness,Транзакция fitness на сумму 20908.91 ₸,0.0,Merchant_87
CLIENT_042,2025-04-12,-23907.517105953782,KZT,debit,ювелирные,Транзакция ювелирные на сумму 23907.52 ₸,0.0,Merchant_62
CLIENT_042,2025-05-19,48254.74732530974,KZT,credit,книги,Транзакция книги на сумму 48254.75 ₸,0.0,Merchant_14
CLIENT_042,2025-05-04,27747.670930565982,KZT,credit,games,Транзакция games на сумму 27747.67 ₸,0.0,Merchant_83
CLIENT_042,2025-03-25,42863.12856940987,KZT,credit,currency exchange,Транзакция currency exchange на сумму 42863.13 ₸,0.0,Merchant_81
CLIENT_042,2025-08-26,-20735.7393063047,KZT,debit,currency exchange,Транзакция currency exchange на сумму 20735.74 ₸,0.0,Merchant_39
CLIENT_042,2025-09-12,17277.589317457318,KZT,credit,отдых,Транзакция отдых на сумму 17277.59 ₸,0.0,Merchant_42
CLIENT_042,2025-09-13,-22564.112444411912,KZT,debit,кафе,Транзакция кафе на сумму 22564.11 ₸,0.0,Merchant_56
CLIENT_042,2025-03-21,36913.965165167596,KZT,credit,music,Транзакция music на сумму 36913.97 ₸,0.0,Merchant_69
CLIENT_042,2025-08-11,-10510.28801912929,KZT,debit,обмен валют,Транзакция обмен валют на сумму 10510.29 ₸,0.0,Merchant_73
CLIENT_042,2025-04-20,25349.598239467578,KZT,fx_buy,fx_buy,Транзакция fx_buy на сумму 25349.60 ₸,0.0,Merchant_74
CLIENT_042,2025-05-28,-26503.80668803621,KZT,debit,транспорт,Транзакция транспорт на сумму 26503.81 ₸,0.0,Merchant_36
CLIENT_042,2025-08-24,-6709.653533566669,KZT,debit,продукты,Транзакция продукты на сумму 6709.65 ₸,0.0,Merchant_25
CLIENT_042,2025-05-15,-8688.112011230593,KZT,debit,ювелирные,Транзакция ювелирные на сумму 8688.11 ₸,0.0,Merchant_83
CLIENT_042,2025-06-29,-10024.580774958522,KZT,debit,entertainment,Транзакция entertainment на сумму 10024.58 ₸,0.0,Merchant_41
CLIENT_042,2025-05-27,-16830.9963548916,KZT,debit,conversion,Транзакция conversion на сумму 16831.00 ₸,0.0,Merchant_22
CLIENT_042,2025-03-30,42515.75285384081,KZT,credit,кафе,Транзакция кафе на сумму 42515.75 ₸,0.0,Merchant_74
CLIENT_042,2025-05-09,-22193.395715121227,KZT,debit,здоровье,Транзакция здоровье на сумму 22193.40 ₸,0.0,Merchant_23
CLIENT_042,2025-06-12,-25541.738404498952,KZT,debit,евро,Транзакция евро на сумму 25541.74 ₸,0.0,Merchant_42
CLIENT_042,2025-06-10,25282.436724829073,KZT,credit,приложения,Транзакция приложения на сумму 25282.44 ₸,0.0,Merchant_63
CLIENT_042,2025-08-06,-22251.718439887383,KZT,debit,health,Транзакция health на сумму 22251.72 ₸,0.0,Merchant_90
CLIENT_042,2025-04-09,40882.26267644125,KZT,credit,music,Транзакция music на сумму 40882.26 ₸,0.0,Merchant_11
CLIENT_042,2025-03-25,-28214.7859366557,KZT,debit,подписка,Транзакция подписка на сумму 28214.79 ₸,0.0,Merchant_92
CLIENT_042,2025-07-08,16284.745359963494,KZT,credit,luxury,Транзакция luxury на сумму 16284.75 ₸,0.0,Merchant_7
CLIENT_042,2025-06-24,20009.088061650218,KZT,credit,subscription,Транзакция subscription на сумму 20009.09 ₸,0.0,Merchant_72
CLIENT_042,2025-07-03,-26501.96769987529,KZT,debit,perfume,Транзакция perfume на сумму 26501.97 ₸,0.0,Merchant_46
CLIENT_042,2025-03-30,-5532.077855394197,KZT,debit,магазин,Транзакция магазин на сумму 5532.08 ₸,0.0,Merchant_93
CLIENT_042,2025-09-11,-13637.043556338984,KZT,debit,обмен валют,Транзакция обмен валют на сумму 13637.04 ₸,0.0,Merchant_54
CLIENT_042,2025-04-05,11902.66073442141,KZT,credit,образование,Транзакция образование на сумму 11902.66 ₸,0.0,Merchant_95
CLIENT_042,2025-08-18,36713.28606587249,KZT,credit,люкс,Транзакция люкс на сумму 36713.29 ₸,0.0,Merchant_1
CLIENT_042,2025-07-09,-25884.074584348895,KZT,debit,books,Транзакция books на сумму 25884.07 ₸,0.0,Merchant_28
CLIENT_042,2025-06-20,-14682.634032305676,KZT,debit,sport,Транзакция sport на сумму 14682.63 ₸,0.0,Merchant_96
CLIENT_042,2025-07-12,-24314.592182813733,KZT,debit,sport,Транзакция sport на сумму 24314.59 ₸,0.0,Merchant_90
CLIENT_042,2025-03-28,-13950.556948061423,KZT,debit,отель,Транзакция отель на сумму 13950.56 ₸,0.0,Merchant_57
CLIENT_042,2025-08-19,-24694.66067965983,KZT,debit,cosmetics,Транзакция cosmetics на сумму 24694.66 ₸,0.0,Merchant_19
CLIENT_042,2025-09-14,-5478.36618465101,KZT,debit,парфюм,Транзакция парфюм на сумму 5478.37 ₸,0.0,Merchant_13
CLIENT_042,2025-09-05,-9328.67736317695,KZT,debit,books,Транзакция books на сумму 9328.68 ₸,0.0,Merchant_44
CLIENT_042,2025-05-15,22208.341366879336,KZT,credit,books,Транзакция books на сумму 22208.34 ₸,0.0,Merchant_53
CLIENT_042,2025-05-19,-22495.379560751713,KZT,debit,gold,Транзакция gold на сумму 22495.38 ₸,0.0,Merchant_49
CLIENT_042,2025-08-14,-6037.455003336812,KZT,debit,софт,Транзакция софт на сумму 6037.46 ₸,0.0,Merchant_91
CLIENT_042,2025-09-03,46727.488318068536,KZT,credit,подписка,Транзакция подписка на сумму 46727.49 ₸,0.0,Merchant_19
CLIENT_042,2025-05-09,-26942.965485154713,KZT,debit,ювелирные,Транзакция ювелирные на сумму 26942.97 ₸,0.0,Merchant_90
CLIENT_042,2025-05-02,27210.630608950192,KZT,credit,entertainment,Транзакция entertainment на сумму 27210.63 ₸,0.0,Merchant_20
CLIENT_043,2025-06-19,11872.79786883837,KZT,credit,hotel,Транзакция hotel на сумму 11872.80 ₸,195015.09575851166,Merchant_37
CLIENT_043,2025-06-30,14398.527139172036,KZT,credit,отдых,Транзакция отдых на сумму 14398.53 ₸,209413.6228976837,Merchant_95
CLIENT_043,2025-06-10,-14883.801592867901,KZT,debit,люкс,Транзакция люкс на сумму 14883.80 ₸,194529.8213048158,Merchant_57
CLIENT_043,2025-03-20,2801.6916508076984,KZT,credit,билет,Транзакция билет на сумму 2801.69 ₸,197331.5129556235,Merchant_2
CLIENT_043,2025-07-15,-4435.583452901687,KZT,debit,отдых,Транзакция отдых на сумму 4435.58 ₸,192895.92950272182,Merchant_73
CLIENT_043,2025-05-01,-4229.425467827509,KZT,debit,приложения,Транзакция приложения на сумму 4229.43 ₸,188666.50403489431,Merchant_55
CLIENT_043,2025-04-18,16119.533769216834,KZT,credit,люкс,Транзакция люкс на сумму 16119.53 ₸,204786.03780411114,Merchant_14
CLIENT_043,2025-04-22,1760.8895272346567,KZT,credit,currency exchange,Транзакция currency exchange на сумму 1760.89 ₸,206546.9273313458,Merchant_80
CLIENT_043,2025-06-18,9051.043718512272,KZT,credit,софт,Транзакция софт на сумму 9051.04 ₸,215597.97104985808,Merchant_40
CLIENT_043,2025-08-01,-3519.6581731049705,KZT,debit,perfume,Транзакция perfume на сумму 3519.66 ₸,212078.3128767531,Merchant_39
CLIENT_043,2025-05-21,9572.657348511239,KZT,credit,образование,Транзакция образование на сумму 9572.66 ₸,221650.97022526435,Merchant_39
CLIENT_043,2025-04-03,-15452.982943399422,KZT,debit,авиабилет,Транзакция авиабилет на сумму 15452.98 ₸,206197.98728186492,Merchant_29
CLIENT_043,2025-06-08,-9029.301468315069,KZT,debit,кафе,Транзакция кафе на сумму 9029.30 ₸,197168.68581354985,Merchant_3
CLIENT_043,2025-06-27,-16001.493536970505,KZT,debit,travel,Транзакция travel на сумму 16001.49 ₸,181167.19227657933,Merchant_57
CLIENT_043,2025-05-01,2987.379679963011,KZT,credit,валюта,Транзакция валюта на сумму 2987.38 ₸,184154.57195654235,Merchant_41
CLIENT_043,2025-09-07,23697.860320695538,KZT,credit,uber,Транзакция uber на сумму 23697.86 ₸,207852.43227723788,Merchant_29
CLIENT_043,2025-07-21,-8878.741611342148,KZT,debit,music,Транзакция music на сумму 8878.74 ₸,198973.69066589573,Merchant_3
CLIENT_043,2025-08-20,4399.292597677177,KZT,credit,hotel,Транзакция hotel на сумму 4399.29 ₸,203372.9832635729,Merchant_73
CLIENT_043,2025-05-12,-20317.247151334872,KZT,debit,uber,Транзакция uber на сумму 20317.25 ₸,183055.73611223802,Merchant_23
CLIENT_043,2025-06-13,14940.89526724415,KZT,credit,онлайн,Транзакция онлайн на сумму 14940.90 ₸,197996.63137948216,Merchant_33
CLIENT_043,2025-08-02,3857.1180845570448,KZT,fx_buy,fx_sell,Транзакция fx_sell на сумму 3857.12 ₸,201853.7494640392,Merchant_83
CLIENT_043,2025-06-14,-5464.223078717372,KZT,debit,hotel,Транзакция hotel на сумму 5464.22 ₸,196389.52638532183,Merchant_74
CLIENT_043,2025-03-31,-25863.2288936924,KZT,debit,фитнес,Транзакция фитнес на сумму 25863.23 ₸,170526.29749162943,Merchant_15
CLIENT_043,2025-08-05,9939.397950281109,KZT,credit,отдых,Транзакция отдых на сумму 9939.40 ₸,180465.69544191053,Merchant_25
CLIENT_043,2025-08-25,4457.218931984329,KZT,credit,билет,Транзакция билет на сумму 4457.22 ₸,184922.91437389486,Merchant_33
CLIENT_043,2025-05-29,4575.991865864548,KZT,credit,продукты,Транзакция продукты на сумму 4575.99 ₸,189498.9062397594,Merchant_67
CLIENT_043,2025-08-20,3460.961270770228,KZT,credit,yandex,Транзакция yandex на сумму 3460.96 ₸,192959.86751052964,Merchant_64
CLIENT_043,2025-08-30,-17616.30550772104,KZT,debit,отдых,Транзакция отдых на сумму 17616.31 ₸,175343.5620028086,Merchant_95
CLIENT_043,2025-03-22,-8924.940851179657,KZT,debit,hotel,Транзакция hotel на сумму 8924.94 ₸,166418.62115162896,Merchant_51
CLIENT_043,2025-05-22,-11873.230053027686,KZT,debit,uber,Транзакция uber на сумму 11873.23 ₸,154545.39109860128,Merchant_76
CLIENT_043,2025-05-20,-1230.289389150862,KZT,debit,игры,Транзакция игры на сумму 1230.29 ₸,153315.10170945042,Merchant_26
CLIENT_043,2025-08-29,-7668.388632668513,KZT,debit,парфюм,Транзакция парфюм на сумму 7668.39 ₸,145646.71307678192,Merchant_98
CLIENT_043,2025-05-10,-13016.30299980642,KZT,debit,путешествие,Транзакция путешествие на сумму 13016.30 ₸,132630.4100769755,Merchant_26
CLIENT_043,2025-05-23,19796.073356577363,KZT,credit,music,Транзакция music на сумму 19796.07 ₸,152426.48343355287,Merchant_55
CLIENT_043,2025-07-09,13625.340753496304,KZT,credit,отель,Транзакция отель на сумму 13625.34 ₸,166051.82418704918,Merchant_46
CLIENT_043,2025-08-16,-10554.251478316239,KZT,debit,hotel,Транзакция hotel на сумму 10554.25 ₸,155497.57270873294,Merchant_49
CLIENT_043,2025-07-29,-13494.912609963996,KZT,debit,авиабилет,Транзакция авиабилет на сумму 13494.91 ₸,142002.66009876895,Merchant_99
CLIENT_043,2025-07-11,7534.835574697213,KZT,fx_buy,fx_sell,Транзакция fx_sell на сумму 7534.84 ₸,149537.49567346615,Merchant_25
CLIENT_043,2025-05-09,-12256.349539910576,KZT,debit,развлечения,Транзакция развлечения на сумму 12256.35 ₸,137281.14613355557,Merchant_32
CLIENT_043,2025-06-27,2489.8232446022516,KZT,credit,доллар,Транзакция доллар на сумму 2489.82 ₸,139770.9693781578,Merchant_40
CLIENT_043,2025-04-26,-5836.893175294875,KZT,debit,автобус,Транзакция автобус на сумму 5836.89 ₸,133934.07620286293,Merchant_33
CLIENT_043,2025-06-25,-7597.78670704352,KZT,debit,отдых,Транзакция отдых на сумму 7597.79 ₸,126336.28949581941,Merchant_32
CLIENT_043,2025-09-14,19000.025535549306,KZT,credit,conversion,Транзакция conversion на сумму 19000.03 ₸,145336.31503136872,Merchant_100
CLIENT_043,2025-05-22,-7431.501214231631,KZT,debit,билет,Транзакция билет на сумму 7431.50 ₸,137904.8138171371,Merchant_6
CLIENT_043,2025-05-18,4855.059541531238,KZT,credit,билет,Транзакция билет на сумму 4855.06 ₸,142759.87335866832,Merchant_55
CLIENT_043,2025-06-13,-867.3888618857987,KZT,debit,книги,Транзакция книги на сумму 867.39 ₸,141892.48449678253,Merchant_27
CLIENT_043,2025-06-28,8137.115014331719,KZT,credit,украшения,Транзакция украшения на сумму 8137.12 ₸,150029.59951111424,Merchant_23
CLIENT_043,2025-06-24,10420.982084995074,KZT,credit,украшения,Транзакция украшения на сумму 10420.98 ₸,160450.58159610932,Merchant_75
CLIENT_043,2025-08-26,88.2932598383466,KZT,credit,uber,Транзакция uber на сумму 88.29 ₸,160538.87485594765,Merchant_61
CLIENT_043,2025-04-16,-11596.754018691528,KZT,debit,туризм,Транзакция туризм на сумму 11596.75 ₸,148942.12083725614,Merchant_91
CLIENT_043,2025-08-12,-244.78720386343645,KZT,debit,perfume,Транзакция perfume на сумму 244.79 ₸,148697.3336333927,Merchant_17
CLIENT_043,2025-04-04,14512.247670755818,KZT,credit,sport,Транзакция sport на сумму 14512.25 ₸,163209.5813041485,Merchant_92
CLIENT_043,2025-04-07,7729.29217274225,KZT,credit,фитнес,Транзакция фитнес на сумму 7729.29 ₸,170938.87347689076,Merchant_52
CLIENT_043,2025-06-15,-3389.4649135308614,KZT,debit,путешествие,Транзакция путешествие на сумму 3389.46 ₸,167549.4085633599,Merchant_57
CLIENT_043,2025-04-04,8593.539363294016,KZT,credit,conversion,Транзакция conversion на сумму 8593.54 ₸,176142.94792665393,Merchant_57
CLIENT_043,2025-07-02,-3613.786245459592,KZT,debit,авиабилет,Транзакция авиабилет на сумму 3613.79 ₸,172529.16168119432,Merchant_9
CLIENT_043,2025-07-12,-3468.847136818383,KZT,debit,travel,Транзакция travel на сумму 3468.85 ₸,169060.31454437593,Merchant_99
CLIENT_043,2025-07-30,11488.515352307144,KZT,credit,косметика,Транзакция косметика на сумму 11488.52 ₸,180548.82989668308,Merchant_70
CLIENT_043,2025-04-25,1441.3551012645983,KZT,credit,travel,Транзакция travel на сумму 1441.36 ₸,181990.18499794768,Merchant_98
CLIENT_043,2025-05-20,5614.862672961391,KZT,credit,ювелирные,Транзакция ювелирные на сумму 5614.86 ₸,187605.0476709091,Merchant_55
CLIENT_043,2025-06-09,-3076.0201573886725,KZT,debit,uber,Транзакция uber на сумму 3076.02 ₸,184529.0275135204,Merchant_49
CLIENT_043,2025-07-07,-6583.7042886118425,KZT,debit,subscription,Транзакция subscription на сумму 6583.70 ₸,177945.32322490858,Merchant_69
CLIENT_043,2025-05-18,-9933.135925949655,KZT,debit,health,Транзакция health на сумму 9933.14 ₸,168012.18729895892,Merchant_100
CLIENT_043,2025-04-11,14708.494296119625,KZT,credit,hotel,Транзакция hotel на сумму 14708.49 ₸,182720.68159507855,Merchant_98
CLIENT_043,2025-07-24,7226.851980539881,KZT,credit,кафе,Транзакция кафе на сумму 7226.85 ₸,189947.53357561844,Merchant_49
CLIENT_043,2025-06-08,1674.9792297443767,KZT,credit,luxury,Транзакция luxury на сумму 1674.98 ₸,191622.5128053628,Merchant_7
CLIENT_043,2025-03-28,13136.014070514746,KZT,credit,премиум,Транзакция премиум на сумму 13136.01 ₸,204758.52687587755,Merchant_64
CLIENT_043,2025-04-17,-3741.8606738796057,KZT,debit,hotel,Транзакция hotel на сумму 3741.86 ₸,201016.66620199796,Merchant_33
CLIENT_043,2025-04-04,-9278.300776023494,KZT,debit,онлайн,Транзакция онлайн на сумму 9278.30 ₸,191738.36542597445,Merchant_61
CLIENT_043,2025-06-02,-24007.1960642921,KZT,fx_sell,fx_buy,Транзакция fx_buy на сумму 24007.20 ₸,167731.16936168235,Merchant_77
CLIENT_043,2025-07-14,-11449.645366441637,KZT,debit,hotel,Транзакция hotel на сумму 11449.65 ₸,156281.5239952407,Merchant_61
CLIENT_043,2025-08-24,-3665.8051628354956,KZT,debit,игры,Транзакция игры на сумму 3665.81 ₸,152615.71883240523,Merchant_24
CLIENT_043,2025-04-21,8430.036553704645,KZT,credit,yandex,Транзакция yandex на сумму 8430.04 ₸,161045.75538610987,Merchant_69
CLIENT_043,2025-04-21,-8436.708665490025,KZT,debit,conversion,Транзакция conversion на сумму 8436.71 ₸,152609.04672061984,Merchant_92
CLIENT_043,2025-04-19,-9965.917708115918,KZT,debit,туризм,Транзакция туризм на сумму 9965.92 ₸,142643.12901250392,Merchant_59
CLIENT_043,2025-07-27,-10787.203575844149,KZT,debit,продукты,Транзакция продукты на сумму 10787.20 ₸,131855.92543665977,Merchant_70
CLIENT_043,2025-07-04,-5387.083758500875,KZT,debit,books,Транзакция books на сумму 5387.08 ₸,126468.8416781589,Merchant_18
CLIENT_043,2025-06-08,-5305.516831850875,KZT,debit,конвертация,Транзакция конвертация на сумму 5305.52 ₸,121163.32484630802,Merchant_11
CLIENT_043,2025-07-09,3041.4540452455303,KZT,credit,авиабилет,Транзакция авиабилет на сумму 3041.45 ₸,124204.77889155355,Merchant_75
CLIENT_043,2025-07-19,22712.325669168178,KZT,credit,украшения,Транзакция украшения на сумму 22712.33 ₸,146917.10456072172,Merchant_27
CLIENT_043,2025-06-20,-9613.924683452069,KZT,debit,yandex,Транзакция yandex на сумму 9613.92 ₸,137303.17987726966,Merchant_28
CLIENT_043,2025-08-25,8922.939687127897,KZT,credit,люкс,Транзакция люкс на сумму 8922.94 ₸,146226.11956439755,Merchant_54
CLIENT_043,2025-09-05,7686.346989795946,KZT,credit,билет,Транзакция билет на сумму 7686.35 ₸,153912.4665541935,Merchant_64
CLIENT_043,2025-06-14,503.38333408408363,KZT,credit,топ-категории,Транзакция топ-категории на сумму 503.38 ₸,154415.8498882776,Merchant_40
CLIENT_043,2025-09-04,-2615.155289854866,KZT,debit,туризм,Транзакция туризм на сумму 2615.16 ₸,151800.69459842273,Merchant_22
CLIENT_043,2025-08-04,8647.615340689983,KZT,credit,health,Транзакция health на сумму 8647.62 ₸,160448.30993911272,Merchant_12
CLIENT_043,2025-06-16,-2040.3892723891372,KZT,debit,такси,Транзакция такси на сумму 2040.39 ₸,158407.92066672357,Merchant_10
CLIENT_043,2025-09-04,-5736.103014131315,KZT,debit,бензин,Транзакция бензин на сумму 5736.10 ₸,152671.81765259226,Merchant_53
CLIENT_043,2025-06-29,-17169.808422695674,KZT,debit,туризм,Транзакция туризм на сумму 17169.81 ₸,135502.0092298966,Merchant_41
CLIENT_043,2025-05-17,9795.344902808001,KZT,credit,health,Транзакция health на сумму 9795.34 ₸,145297.35413270458,Merchant_75
CLIENT_043,2025-09-03,11061.459911256337,KZT,credit,такси,Транзакция такси на сумму 11061.46 ₸,156358.8140439609,Merchant_20
CLIENT_043,2025-03-31,-8694.946831111669,KZT,debit,hotel,Транзакция hotel на сумму 8694.95 ₸,147663.86721284923,Merchant_82
CLIENT_043,2025-07-05,-651.5992957996244,KZT,debit,путешествие,Транзакция путешествие на сумму 651.60 ₸,147012.2679170496,Merchant_49
CLIENT_043,2025-04-16,17367.492574593307,KZT,credit,currency exchange,Транзакция currency exchange на сумму 17367.49 ₸,164379.76049164293,Merchant_72
CLIENT_043,2025-05-20,26329.308781427382,KZT,credit,yandex,Транзакция yandex на сумму 26329.31 ₸,190709.06927307032,Merchant_48
CLIENT_043,2025-04-09,-7399.4610496276455,KZT,debit,софт,Транзакция софт на сумму 7399.46 ₸,183309.60822344266,Merchant_30
CLIENT_043,2025-06-16,-5761.16008821536,KZT,debit,украшения,Транзакция украшения на сумму 5761.16 ₸,177548.44813522729,Merchant_42
CLIENT_043,2025-09-10,5788.815975041302,KZT,credit,премиум,Транзакция премиум на сумму 5788.82 ₸,183337.2641102686,Merchant_61
CLIENT_043,2025-03-23,-2243.332336879678,KZT,debit,music,Транзакция music на сумму 2243.33 ₸,181093.9317733889,Merchant_46
CLIENT_043,2025-06-23,-9631.42318555142,KZT,debit,games,Транзакция games на сумму 9631.42 ₸,171462.50858783748,Merchant_42
CLIENT_043,2025-06-29,-12079.367757768852,KZT,debit,hotel,Транзакция hotel на сумму 12079.37 ₸,159383.14083006862,Merchant_36
CLIENT_043,2025-03-21,-13766.103718317898,KZT,debit,туризм,Транзакция туризм на сумму 13766.10 ₸,145617.03711175072,Merchant_72
CLIENT_043,2025-03-27,1532.9349334936533,KZT,credit,отдых,Транзакция отдых на сумму 1532.93 ₸,147149.97204524436,Merchant_5
CLIENT_043,2025-07-05,1725.0252694561418,KZT,credit,билет,Транзакция билет на сумму 1725.03 ₸,148874.9973147005,Merchant_18
CLIENT_043,2025-08-06,-6903.22422662758,KZT,debit,авиабилет,Транзакция авиабилет на сумму 6903.22 ₸,141971.77308807292,Merchant_29
CLIENT_043,2025-04-01,-1192.8049477315828,KZT,debit,travel,Транзакция travel на сумму 1192.80 ₸,140778.96814034134,Merchant_46
CLIENT_043,2025-03-31,22189.267759888848,KZT,credit,yandex,Транзакция yandex на сумму 22189.27 ₸,162968.23590023018,Merchant_33
CLIENT_044,2025-08-03,-41835.981170136976,KZT,debit,продукты,Транзакция продукты на сумму 41835.98 ₸,402702.713695989,Merchant_68
